Timestamp, Temperature (C), Humidity
"Dec 01, 2017 03:22:50 AM",27.3,62.4
"Dec 01, 2017 03:17:52 AM",27.4,62.2
"Dec 01, 2017 03:12:46 AM",27.5,61.8
"Dec 01, 2017 03:07:47 AM",27.4,62.2
"Dec 01, 2017 03:02:52 AM",27.4,62.4
"Dec 01, 2017 02:57:48 AM",27.3,62.5
"Dec 01, 2017 02:52:48 AM",27.3,62.5
"Dec 01, 2017 02:48:55 AM",27.3,62.3
"Dec 01, 2017 02:48:25 AM",27.3,62.2
"Dec 01, 2017 02:47:54 AM",27.3,62.3
"Dec 01, 2017 02:42:57 AM",27.4,61.8
"Dec 01, 2017 02:37:53 AM",27.5,61.6
"Dec 01, 2017 02:33:30 AM",27.5,61.9
"Dec 01, 2017 02:32:59 AM",27.4,61.9
"Dec 01, 2017 02:27:58 AM",27.4,62.3
"Dec 01, 2017 02:23:07 AM",27.3,62.4
"Dec 01, 2017 02:17:57 AM",27.4,62.2
"Dec 01, 2017 02:12:55 AM",27.5,61.8
"Dec 01, 2017 02:07:53 AM",27.6,61.2
"Dec 01, 2017 02:03:02 AM",27.7,61.3
"Dec 01, 2017 01:57:57 AM",27.5,61.9
"Dec 01, 2017 01:53:00 AM",27.4,62.2
"Dec 01, 2017 01:48:33 AM",27.4,62.2
"Dec 01, 2017 01:48:03 AM",27.4,62.2
"Dec 01, 2017 01:43:41 AM",27.4,62.1
"Dec 01, 2017 01:43:11 AM",27.4,62.1
"Dec 01, 2017 01:38:34 AM",27.5,61.9
"Dec 01, 2017 01:38:02 AM",27.5,61.9
"Dec 01, 2017 01:33:05 AM",27.5,62.1
"Dec 01, 2017 01:31:37 AM",27.5,62.1
"Dec 01, 2017 01:23:07 AM",27.5,61.9
"Dec 01, 2017 01:21:34 AM",27.5,62
"Dec 01, 2017 01:12:30 AM",27.6,61.8
"Dec 01, 2017 01:03:07 AM",27.7,61.6
"Dec 01, 2017 12:58:04 AM",27.7,61.3
"Dec 01, 2017 12:53:02 AM",27.8,61.1
"Dec 01, 2017 12:48:50 AM",27.9,60.8
"Dec 01, 2017 12:48:08 AM",27.9,60.9
"Dec 01, 2017 12:47:05 AM",27.8,61.1
"Dec 01, 2017 12:38:08 AM",27.6,62.3
"Dec 01, 2017 12:36:07 AM",27.6,62.2
"Dec 01, 2017 12:28:24 AM",27.7,61.5
"Dec 01, 2017 12:18:27 AM",27.6,61.4
"Dec 01, 2017 12:13:16 AM",27.7,61.3
"Dec 01, 2017 12:12:01 AM",27.7,61.1
"Dec 01, 2017 12:11:31 AM",27.7,61.3
"Dec 01, 2017 12:04:32 AM",27.7,60.9
"Dec 01, 2017 12:01:34 AM",27.8,60.8
"Nov 30, 2017 11:59:44 PM",27.8,60.9
"Nov 30, 2017 11:59:14 PM",27.8,60.8
"Nov 30, 2017 11:58:44 PM",27.8,60.9
"Nov 30, 2017 11:58:14 PM",27.8,60.6
"Nov 30, 2017 11:53:12 PM",27.8,60.2
"Nov 30, 2017 11:48:15 PM",27.8,60.3
"Nov 30, 2017 11:43:19 PM",27.9,60
"Nov 30, 2017 11:38:28 PM",27.8,60.5
"Nov 30, 2017 11:33:21 PM",27.6,61.1
"Nov 30, 2017 11:28:18 PM",27.6,60.8
"Nov 30, 2017 11:23:16 PM",27.6,60.7
"Nov 30, 2017 11:19:11 PM",27.6,60.7
"Nov 30, 2017 11:14:52 PM",27.6,60.4
"Nov 30, 2017 10:58:23 PM",27.7,59.8
"Nov 30, 2017 10:56:36 PM",27.8,59.9
"Nov 30, 2017 10:48:31 PM",27.8,59.5
"Nov 30, 2017 10:46:59 PM",27.8,59.4
"Nov 30, 2017 10:46:29 PM",27.8,59.2
"Nov 30, 2017 10:38:26 PM",27.9,58.8
"Nov 30, 2017 10:33:25 PM",27.8,58.6
"Nov 30, 2017 10:31:29 PM",27.8,58.9
"Nov 30, 2017 10:23:28 PM",27.6,58.6
